Data;SPY;FEZ;EWJ;EEM;GLD;IEF;IBCX
04.05.2012;137;29.16;37.76;41.11;159.47;81.5;163.32
03.05.2012;139.25;29.64;38.04;41.85;158.97;81.18;163.79
02.05.2012;140.32;29.95;38.34;42.16;160.59;81.18;163.88
01.05.2012;140.74;30.43;38.56;42.25;161.32;81.03;164.36
30.04.2012;139.87;30.27;38.96;41.96;161.88;81.18;164.36
27.04.2012;140.39;30.61;39.04;42.06;161.38;81.11;164.23
26.04.2012;140.16;30.46;39.16;42;161.03;81.02;163.81
25.04.2012;139.19;30.27;38.96;41.73;159.62;80.75;163.64
24.04.2012;137.31;29.58;38.76;41.36;159.3;80.85;163.35
23.04.2012;136.79;29.22;38.52;41.27;159.07;81.06;163.03
20.04.2012;137.95;29.99;38.96;42.07;159.54;80.9;163.79
19.04.2012;137.72;29.46;38.86;41.79;159.43;80.89;162.67
18.04.2012;138.61;30.01;39.12;41.98;159.31;80.8;162.50
17.04.2012;139.08;30.53;39.2;42.18;160.27;80.64;162.29
16.04.2012;137.05;29.8;38.96;41.69;160.46;80.72;162.62
13.04.2012;137.14;29.46;38.88;41.91;160.85;80.75;161.97
12.04.2012;138.79;30.52;39.3;42.55;162.7;80.26;163.03
11.04.2012;137;30.09;39.12;41.48;161.06;80.42;162.19
10.04.2012;135.9;29.53;38.6;41.05;161.1;80.74;162.27
09.04.2012;138.22;30.44;39.06;41.86;159.37;80.36;162.00
05.04.2012;139.79;30.55;39.3;42.48;158.31;79.55;162.00
04.04.2012;139.86;30.92;39.3;42.26;157.21;79.2;162.85
03.04.2012;141.26;31.84;40.24;43.03;159.89;78.8;164.03
02.04.2012;141.84;32.76;40.76;43.28;162.94;79.38;165.10
30.03.2012;140.81;32.45;40.7;42.69;162.12;79.19;165.31
29.03.2012;140.23;32.08;40.58;42.38;161.28;79.58;164.73
28.03.2012;140.47;32.54;40.64;42.43;161.51;79.25;164.73
27.03.2012;141.17;32.91;40.54;43.16;163.24;79.39;164.49
26.03.2012;141.61;33.38;40.24;43.39;164.4;78.95;164.85
23.03.2012;139.65;32.87;39.96;42.64;161.53;79.04;164.02
22.03.2012;139.2;32.71;39.96;42.32;159.57;78.75;162.91
21.03.2012;140.21;33.17;39.9;42.98;160.21;78.65;162.89
20.03.2012;140.44;33.49;40.12;42.9;160.13;78.25;162.76
19.03.2012;140.85;33.92;40.52;43.66;161.59;78.22;162.90
16.03.2012;140.3;33.68;40.38;43.83;161.3;78.7;161.97
15.03.2012;140.72;33.46;40.16;43.88;161.08;78.72;161.19
14.03.2012;139.91;33;39.82;43.53;159.57;78.75;160.67
13.03.2012;140.06;33.13;40.28;44.22;162.3;79.66;161.85
12.03.2012;137.58;32.61;39.92;43.05;165.07;80.23;162.89
09.03.2012;137.57;32.52;40.32;43.53;166.38;80.26;162.35
08.03.2012;137.04;32.88;40.16;43.55;165.28;80.32;163.92
07.03.2012;135.69;31.89;39.48;42.65;163.63;80.55;162.73
06.03.2012;134.75;31.39;39.22;42.15;162.7;80.71;162.35
05.03.2012;136.75;32.96;39.56;43.61;165.65;80.37;163.49
02.03.2012;137.31;33.04;39.8;44.37;166.34;80.53;163.46
01.03.2012;137.73;33.45;40.18;44.48;166.61;80.21;164.08
29.02.2012;137.02;32.93;39.96;44.06;164.29;80.47;164.25
28.02.2012;137.56;33.4;40.68;44.09;173.49;80.79;165.81
27.02.2012;137.16;33.12;40.04;43.49;171.7;80.75;164.63
24.02.2012;136.93;33.4;40.28;43.93;172.23;80.49;164.44
23.02.2012;136.63;33.06;40.2;43.49;173.02;80.42;163.01
22.02.2012;136.03;32.72;39.94;43.56;172.94;80.31;161.49
21.02.2012;136.47;32.97;39.84;43.49;171.02;80;161.66
17.02.2012;136.41;32.77;39.88;43.67;167.35;80.29;161.82
16.02.2012;136.05;32.42;39.82;43.58;168;80.37;161.88
15.02.2012;134.56;31.91;39.44;43.12;168.11;80.74;161.30
14.02.2012;135.19;32.08;38.8;43;167.12;80.68;161.98
13.02.2012;135.36;32.41;38.92;43.35;167.51;80.51;162.85
10.02.2012;134.36;32.16;38.52;42.66;167.14;80.56;162.35
09.02.2012;135.36;33.1;39;43.63;168.02;80.11;163.56
08.02.2012;135.19;32.99;39.12;43.65;168.5;80.29;163.40
07.02.2012;134.79;32.76;38.96;43.34;169.7;80.26;163.69
06.02.2012;134.45;32.42;38.56;43.24;167.18;80.78;162.11
03.02.2012;134.54;32.61;38.68;43.62;167.64;80.55;161.68
02.02.2012;132.68;32.1;38.56;42.9;171.05;81.2;161.81
01.02.2012;132.47;31.96;38.44;42.79;169.56;81.08;161.89
31.01.2012;131.32;31.28;38.18;41.86;169.31;81.37;160.34
30.01.2012;131.37;31.11;37.96;41.5;168.03;81.06;160.54
27.01.2012;131.82;31.73;38.2;42.11;168.97;80.78;161.51
26.01.2012;131.88;31.65;38;41.89;167.27;80.54;159.80
25.01.2012;132.56;31.52;38.08;42.06;166.42;80.11;159.32
24.01.2012;131.46;31.16;37.58;41.58;162.01;79.73;157.42
23.01.2012;131.61;31.23;37.96;41.53;163.16;79.64;157.59
20.01.2012;131.95;30.96;37.8;41.13;162.07;79.81;156.38
19.01.2012;131.46;30.99;37.32;41.16;161.22;80.09;156.51
18.01.2012;130.77;30.32;37.04;40.8;161.6;80.57;155.52
17.01.2012;129.34;29.83;36.6;39.8;160.5;80.82;153.63
13.01.2012;128.84;29.06;36.58;39.05;159.26;80.75;152.60
12.01.2012;129.51;29.63;36.52;39.41;160.38;80.39;154.13
11.01.2012;129.2;29.34;36.68;39.25;159.67;80.56;152.61
10.01.2012;129.13;29.43;36.84;39.22;158.64;80.09;153.54
09.01.2012;128.02;28.79;36.4;38.38;156.5;80.25;153.58
06.01.2012;127.71;28.59;36.26;38;157.2;80.23;153.02
05.01.2012;128.04;29.21;36.68;38.48;157.78;79.92;153.60
04.01.2012;127.7;29.96;37.12;38.65;156.71;79.91;155.29
03.01.2012;127.5;30.55;37.16;38.87;155.92;80.16;156.61
30.12.2011;125.5;29.51;36.44;37.71;151.99;80.67;154.77
29.12.2011;126.12;29.36;36.16;37.68;150.34;80.39;155.01
28.12.2011;124.83;28.69;35.44;37.26;151.03;80.29;154.19
27.12.2011;126.49;29.4;35.88;37.89;154.91;79.78;155.50
23.12.2011;126.39;29.5;36.3;38.25;156.31;79.74;155.13
22.12.2011;125.27;29.23;36.02;38.11;156.04;80.07;155.12
21.12.2011;124.17;28.93;35.8;37.61;157.16;79.97;154.84
20.12.2011;123.93;29.17;36.16;37.5;156.98;80.23;154.83
19.12.2011;120.29;27.89;35.68;36.33;154.87;80.96;153.93
16.12.2011;121.59;27.98;36.2;37.3;155.23;80.68;154.34
15.12.2011;122.19;28.51;36.3;37.02;152.33;80.3;153.74
14.12.2011;121.74;28.4;36.4;36.78;152.89;80.36;153.33
13.12.2011;123.05;28.82;36.78;37.31;158.45;80.03;153.28
12.12.2011;124.21;29.6;36.96;37.66;161.99;79.66;155.38
09.12.2011;126.05;31.06;37.6;39.13;166.4;79.39;157.02
08.12.2011;123.95;29.94;36.76;38.36;165.98;79.94;157.25
07.12.2011;126.73;31.31;37.68;39.79;169.4;79.53;157.71
06.12.2011;126.26;31.32;37.16;39.63;168.18;79.17;157.00
05.12.2011;126.22;31.21;37.6;40.18;167.32;79.38;156.51
02.12.2011;124.86;30.72;37.32;39.53;169.82;79.43;156.54
01.12.2011;124.97;30.74;37.2;39.65;169.63;79.07;156.88
30.11.2011;124.99;31.03;37.72;39.77;170.13;79.1;156.05
29.11.2011;120.05;29.25;36.52;37.43;166.88;79.56;153.75
28.11.2011;119.71;29.08;36.34;37.6;166.63;79.71;153.73
25.11.2011;116.34;27.35;35.36;35.88;163.4;79.71;152.99
23.11.2011;116.56;27.45;35.36;36;164.83;80.22;155.76
22.11.2011;119.19;28.52;36.2;37.21;165.31;79.94;159.69
21.11.2011;119.66;28.9;35.92;37.08;163.5;79.7;161.15
18.11.2011;121.98;29.75;36.64;38.31;167.62;79.48;161.29
17.11.2011;122.11;29.42;36.48;38.16;167.1;79.78;161.26
16.11.2011;124.08;29.71;36.44;39.15;171.51;79.62;161.93
15.11.2011;126.08;30.26;37.12;40.24;173.36;79.33;163.26
14.11.2011;125.46;30.49;37.12;39.99;173.2;79.43;164.87
11.11.2011;126.66;31.47;37.28;40.54;173.96;78.94;166.44
10.11.2011;124.32;30.29;36.88;39.59;171.14;79.3;164.77
09.11.2011;123.16;29.57;36.9;39.33;172.07;79.69;164.39
08.11.2011;127.88;31.88;37.6;41.78;173.53;78.99;167.84
07.11.2011;126.26;31.2;37.76;41.29;174.98;79.35;166.96
04.11.2011;125.48;31.12;37.44;40.94;170.85;79.26;167.08
03.11.2011;126.25;32.13;37.52;41.21;171.72;79.02;167.27
02.11.2011;123.99;30.93;37.24;40.79;169.06;79.39;166.38
01.11.2011;122;30.4;37.12;39.58;167.38;79.58;165.97
31.10.2011;125.5;32.29;37.6;40.57;167.34;78.64;167.40
28.10.2011;128.6;34.26;39.92;42.15;169.62;77.6;170.43
27.10.2011;128.63;34.92;39.76;42.5;169.55;77.14;170.22
26.10.2011;124.3;32.17;38.26;40.07;167.4;78.08;167.13
25.10.2011;123.05;31.77;38.2;39.34;165.59;78.66;166.70
24.10.2011;125.49;32.41;38.76;40.14;161.02;77.99;166.41
21.10.2011;123.97;31.94;38.36;38.62;159.52;78.03;165.82
20.10.2011;121.66;30.96;37.96;37.55;157.77;78.17;164.69
19.10.2011;121.13;31.17;38.08;38.29;159.87;78.33;164.36
18.10.2011;122.58;31.7;38.68;39.03;161.84;78.21;164.18
17.10.2011;120.23;31.04;38.32;38.02;162.62;78.29;163.87
14.10.2011;122.57;32.26;38.48;39.35;163.4;77.78;164.82
13.10.2011;120.51;31.87;38.4;38.58;162.3;78.17;163.67
12.10.2011;120.75;32.03;38.4;38.93;163.26;77.86;162.95
11.10.2011;119.7;31.22;38.16;37.86;162.1;78.13;161.39
10.10.2011;119.58;31.25;38.48;37.84;163.27;77.87;161.37
07.10.2011;115.71;29.68;37.52;36.22;159.18;78.69;158.29
06.10.2011;116.49;29.89;37.72;36.66;160.49;79.11;158.91
05.10.2011;114.42;28.89;37.54;35.49;159.46;79.66;158.24
04.10.2011;112.34;28.08;37.72;34.68;157.64;79.99;158.42
03.10.2011;109.93;27.24;37.24;34.15;160.96;80.4;156.32
30.09.2011;113.15;28.28;37.84;34.88;158.06;79.17;159.10
29.09.2011;116.05;29.48;38.84;36.73;157.7;79.17;161.10
28.09.2011;115.14;28.56;38.16;36.23;156.22;79.15;160.21
27.09.2011;117.54;29.04;38.16;37.35;160.63;79.68;160.72
26.09.2011;116.24;28;37.56;36.2;157.58;80.02;160.73
23.09.2011;113.54;26.96;37.36;35.66;159.8;80.68;160.00
22.09.2011;112.86;26.49;37.24;34.74;169.05;79.94;160.55
21.09.2011;116.63;27.48;37.84;37.36;173.59;79.6;162.06
20.09.2011;120.17;28.49;38.32;38.81;175.78;79.49;163.91
19.09.2011;120.31;28.39;38.36;39.09;173.31;78.85;163.82
16.09.2011;121.52;29.3;38.92;40.29;176.03;78.7;164.77
15.09.2011;121.43;29.76;38.52;40.22;174.4;79.29;165.23
14.09.2011;119.37;28.61;38.08;39.64;177.21;79.24;163.09
13.09.2011;117.74;27.72;37.92;39.75;178.54;79.48;162.36
12.09.2011;116.67;27.22;37.28;39.69;176.67;79.72;163.03
09.09.2011;115.92;27.74;36.92;39.77;180.7;79.33;163.60
08.09.2011;119.04;29.35;37.8;41.16;181.81;78.95;166.25
07.09.2011;120.29;30.04;38.28;42.1;177.08;79.37;168.02
06.09.2011;116.99;29.18;37.56;40.88;182.9;79.26;166.98
02.09.2011;117.85;30.78;38.4;41.31;183.24;78.54;169.28
01.09.2011;120.94;32.04;39.04;42.27;177.87;77.92;169.68
31.08.2011;122.22;32.66;39.4;42.49;177.72;78.2;170.02
30.08.2011;121.68;32.02;38.72;41.64;179.1;77.67;170.76
29.08.2011;121.36;32.33;38.86;41.58;173.89;78.18;171.13
26.08.2011;117.97;31.43;38.36;40.28;177.47;77.93;171.55
25.08.2011;116.28;31.17;37.56;39.6;172.36;77.45;169.99
24.08.2011;118.08;32.08;38.08;40.39;171.65;78.29;169.80
23.08.2011;116.44;31.91;38.52;40.78;177.67;78.61;171.06
22.08.2011;112.73;30.72;37.8;39.4;184.59;78.76;172.26
19.08.2011;112.64;30.27;37.72;39.44;179.95;78.67;172.89
18.08.2011;114.51;31.06;38.08;39.94;177.72;78.26;172.56
17.08.2011;119.67;32.88;39.44;41.92;174.42;77.72;173.40
16.08.2011;119.59;32.65;39.4;41.62;173.92;77.36;172.88
15.08.2011;120.62;33.31;39.72;41.98;171.8;77.65;169.93
12.08.2011;118.12;32.44;39.22;41.02;169.97;77.11;169.93
11.08.2011;117.33;31.36;39.6;41.04;170.75;78.26;169.76
10.08.2011;112.29;29.88;38.16;38.9;174.58;77.24;169.63
09.08.2011;117.48;32.68;40;41.07;168.61;76.8;170.27
08.08.2011;112.26;31.13;38.04;38.8;167.12;75.59;170.44
05.08.2011;120.08;34.01;39.96;42.32;161.75;76.48;171.70
04.08.2011;120.26;32.66;39.6;42.6;160.64;75.48;170.76
03.08.2011;126.17;35.51;42.16;45.19;161.49;75.42;172.93
02.08.2011;125.49;35.19;42.08;45.35;161.52;74.73;171.69
01.08.2011;128.78;36.42;42.42;46.79;157.72;74.46;172.27
29.07.2011;129.33;37.47;42.84;46.83;158.29;73.57;173.48
28.07.2011;130.22;37.42;42.63;46.63;157.32;73.43;172.24
27.07.2011;130.6;37.65;42.72;46.59;157.19;73.55;172.82
26.07.2011;133.33;38.94;43.44;47.42;157.77;73.24;174.12
25.07.2011;133.83;38.63;43.36;47.26;157.34;73.47;172.40
22.07.2011;134.58;39.09;43.52;47.36;156.12;73.19;171.70
21.07.2011;134.49;39.19;43.44;47.39;154.83;73.6;171.97
20.07.2011;132.65;37.8;43.08;46.65;156.02;73.96;169.76
19.07.2011;132.73;37.08;42.64;46.51;154.66;73.68;169.36
18.07.2011;130.61;36.42;42.12;45.84;156.57;73.73;168.82
15.07.2011;131.69;37.14;42.64;46.38;155.2;73.43;169.37
14.07.2011;130.93;37.15;42.32;46.09;154.54;73.85;169.20
13.07.2011;131.84;37.49;42.72;46.59;154.14;73.73;169.08
12.07.2011;131.4;36.75;41.92;45.84;152.77;73.62;167.12
11.07.2011;131.97;37.13;41.8;46.31;151.59;73.06;168.56
08.07.2011;134.4;39.07;42.32;47.64;150.25;72.29;170.49
07.07.2011;135.36;40.2;42.68;48.19;149.15;72.57;170.82
06.07.2011;133.97;39.87;42.4;47.53;148.91;72.44;170.51
05.07.2011;133.81;40.37;42.16;47.85;147.63;71.99;171.31
01.07.2011;133.92;41.18;42.08;47.87;144.93;72.17;172.49
30.06.2011;131.97;40.59;41.72;47.31;146;72.42;172.29
29.06.2011;130.72;39.74;41.4;46.81;147.18;72.86;171.54
28.06.2011;129.61;38.88;40.76;46.38;146.24;73.54;171.03
27.06.2011;127.94;38.24;40.28;45.75;145.73;73.82;170.34
24.06.2011;126.81;37.61;40.48;45.23;146.26;73.51;169.66
23.06.2011;128.3;38.48;40.24;45.31;148.34;73.13;170.37
22.06.2011;128.67;39.14;40.32;45.37;150.99;73.16;171.01
21.06.2011;129.45;39.66;40.72;46.28;150.76;73.26;171.43
20.06.2011;127.7;38.55;40.04;45.45;150.03;73.37;170.19
17.06.2011;127.05;38.81;40;45.52;149.94;73.42;170.22
16.06.2011;127.3;38.75;39.86;45.46;148.97;73.22;169.34
15.06.2011;127.02;38.72;40;45.8;149.12;72.44;169.14
14.06.2011;129.32;40.52;40.8;46.81;148.67;73.02;172.12
13.06.2011;127.7;39.53;40;46.11;147.77;73.17;172.08
10.06.2011;127.6;39.41;40;46.19;149.24;72.94;171.26
09.06.2011;129.4;40.74;40.4;47.22;150.56;73.23;172.79
08.06.2011;128.42;40.16;40.12;46.85;149.81;73.08;173.45
07.06.2011;128.96;40.77;40.16;47.19;150.42;72.94;174.59
06.06.2011;129.04;40.19;39.84;46.82;150.48;72.99;173.68
03.06.2011;130.42;41.05;40.24;47.58;150.22;72.7;174.27
02.06.2011;131.73;40.73;40.6;47.82;149.5;73.14;172.99
01.06.2011;131.87;40.33;40.56;47.37;149.91;72.54;170.79
31.05.2011;134.9;41.66;41.08;48.24;149.64;72.43;171.37
27.05.2011;133.51;40.44;40.36;47.46;149.7;72.43;170.72
26.05.2011;133;40.04;40.36;46.97;148.22;72.04;168.44
25.05.2011;132.39;39.88;40;46.37;148.58;72.03;167.69
24.05.2011;131.95;39.57;39.92;46.27;148.59;71.95;167.65
23.05.2011;132.06;39.48;39.42;45.81;147.83;71.85;168.54
20.05.2011;133.61;40.4;40.04;46.79;147.49;71.68;169.78
19.05.2011;134.68;41.35;40.48;47.17;145.65;71.61;171.30
18.05.2011;134.36;41.04;41.08;47.47;145.6;72.02;170.68
17.05.2011;133.17;40.75;40.76;46.72;144.74;71.81;170.67
16.05.2011;133.19;40.69;40.72;46.57;145.37;71.64;169.62
13.05.2011;134.04;40.72;40.96;46.64;145.63;71.36;169.28
12.05.2011;135.08;41.52;41.84;47.68;146.59;71.52;170.86
11.05.2011;134.44;41.43;41.72;47.54;146.54;71.26;169.92
10.05.2011;135.87;42.3;42.44;48.62;147.9;71.61;172.56
09.05.2011;134.72;41.58;42.24;48.05;147.38;71.5;172.08
06.05.2011;134.2;41.69;42.08;47.96;145.3;71.46;170.86
05.05.2011;133.61;42.12;41.84;47.34;143.47;71.11;173.54
04.05.2011;134.83;43.41;42.16;47.8;147.73;70.93;176.29
03.05.2011;135.73;43.89;42.24;48.6;149.88;70.74;176.53
02.05.2011;136.22;44;42.22;49.71;150.41;70.77;176.71
29.04.2011;136.43;44.03;42.12;49.7;152.37;70.62;176.44
28.04.2011;136.11;43.98;42.04;49.4;149.82;70.35;176.58
27.04.2011;135.67;43.76;40.94;49.81;149.2;70.56;175.62
26.04.2011;134.79;42.68;40.88;49.9;146.38;70.26;174.35
25.04.2011;133.64;42.08;40.84;49.47;146.87;70.01;173.11
21.04.2011;133.78;42.09;40.88;49.87;146.74;69.96;173.11
20.04.2011;133.1;41.74;40.72;49.44;146.5;70.23;172.45
19.04.2011;131.31;40.43;40.12;48.3;145.93;70.14;170.38
18.04.2011;130.56;40.09;40;47.61;145.93;69.97;169.37
15.04.2011;132.04;41.41;40.12;48.84;145.05;69.46;171.02
14.04.2011;131.56;41.77;40.17;48.78;143.81;69.69;171.58
13.04.2011;131.46;41.81;39.88;48.63;141.9;69.42;170.85
12.04.2011;131.47;41.88;39.72;48.23;141.61;69.03;171.33
11.04.2011;132.46;42.08;39.64;49.15;142.64;68.95;170.42
08.04.2011;132.86;42.17;39.92;49.74;143.66;69.15;170.89
07.04.2011;133.32;41.82;39.16;49.69;142.51;69.14;169.27
06.04.2011;133.66;41.94;39.48;49.74;142.38;69.44;169.51
05.04.2011;133.24;41.27;39.84;49.47;142.05;69.79;168.23
04.04.2011;133.26;41.27;40.64;49.57;139.84;69.63;168.29
01.04.2011;133.15;41.31;41.2;49.15;139.19;69.49;168.40
31.03.2011;132.59;40.71;41.26;48.38;139.86;69.67;167.72
30.03.2011;132.77;40.85;41.8;47.96;138.67;69.43;167.40
29.03.2011;131.86;40.39;41.16;47.35;138.21;69.63;167.05
28.03.2011;130.98;40.16;41.22;46.81;138.54;69.61;166.83
25.03.2011;131.3;40.23;41.32;47.06;139.26;69.79;167.09
24.03.2011;130.9;40.68;42.34;47.11;139.22;70.15;168.14
23.03.2011;129.66;39.67;42.28;46.57;140.34;70.24;167.04
22.03.2011;129.29;39.82;42.52;45.96;139.05;70.2;168.25
21.03.2011;129.74;40.01;42.67;45.82;139.14;70.57;168.60
18.03.2011;127.76;38.78;41.49;44.96;138.37;70.61;168.24
17.03.2011;127.85;38.29;40.4;44.88;136.97;70.83;166.55
16.03.2011;126.17;36.87;38.62;44.33;136.24;70.23;165.69
15.03.2011;128.56;38.39;40.12;45.26;136.27;69.98;166.30
14.03.2011;130.05;39.33;40.2;46.02;138.86;69.82;165.82
11.03.2011;130.84;39.54;43.24;45.75;138.22;69.99;164.83
10.03.2011;129.94;39.3;43.97;45.29;137.77;69.4;163.43
09.03.2011;132.39;40.16;45.08;46.67;139.41;68.99;164.58
08.03.2011;132.58;40.34;45.08;46.58;139.36;69.16;164.40
07.03.2011;131.43;40.25;44.88;45.96;139.72;69.33;165.26
04.03.2011;132.47;40.5;45.76;46.61;139.35;68.84;165.44
03.03.2011;133.47;41.11;46.06;46.57;138.09;69.31;165.04
02.03.2011;131.21;40.43;45.64;45.66;139.92;69.67;164.92
01.03.2011;130.93;40.17;46.04;45.05;140.03;69.59;163.88
28.02.2011;133.15;40.96;46.12;45.52;137.66;69.62;164.16
25.02.2011;132.33;40.43;45.66;45.25;137.38;69.4;163.46
24.02.2011;130.93;39.99;45.08;44.71;136.48;69.22;164.00
23.02.2011;131.02;39.96;45.2;44.6;137.51;69.39;163.32
22.02.2011;131.83;39.76;45.12;44.56;136.29;68.73;162.42
18.02.2011;134.53;41.34;46.4;46.03;135.41;68.74;164.06
17.02.2011;134.25;41.14;46.44;45.75;135.04;68.49;163.40
16.02.2011;133.85;40.9;46.04;45.59;134.1;68.59;162.46
15.02.2011;133.01;40.14;45.4;45.22;133.97;68.43;161.31
14.02.2011;133.43;40.13;45.72;45.13;132.95;68.41;161.27
11.02.2011;133.11;40.47;45.3;45.35;132.32;68.1;161.87
10.02.2011;132.32;40.55;45.28;44.81;132.85;68.32;162.25
09.02.2011;132.27;40.98;45.32;45.24;133.07;67.93;163.77
08.02.2011;132.57;40.89;45.62;46.3;133.14;68.4;162.69
07.02.2011;131.97;40.49;45.36;46.28;131.68;68.43;162.27
04.02.2011;131.15;40.29;45.4;46.22;131.66;68.86;162.06
03.02.2011;130.78;40.34;45.4;46.23;132.2;69.25;162.93
02.02.2011;130.49;40.76;45.04;46.29;130.45;69.41;164.53
01.02.2011;130.74;40.98;44.6;46.64;130.8;69.74;164.88
31.01.2011;128.68;39.95;43.72;45.54;129.87;70.01;163.20
28.01.2011;127.72;39.24;43.68;45.06;130.28;69.69;162.22
27.01.2011;129.99;40.54;44.44;46.53;127.92;69.43;163.42
26.01.2011;129.67;39.91;44.39;46.69;131.16;69.86;163.39
25.01.2011;129.17;39.89;44.48;46.28;130.1;69.51;163.54
24.01.2011;129.1;40.05;44.08;46.56;130.36;69.5;162.87
21.01.2011;128.37;39.73;43.8;46.2;131.03;69.27;162.24
20.01.2011;128.08;38.93;44.24;46.69;131.2;69.81;160.62
19.01.2011;128.25;38.5;44.64;47.21;133.72;69.63;160.79
18.01.2011;129.52;38.7;44.72;47.57;133.43;69.81;159.57
14.01.2011;129.3;38.52;44.58;47.64;132.69;70;159.77
13.01.2011;128.37;38.03;44.6;47.5;134.05;69.53;159.58
12.01.2011;128.58;37.11;44.64;47.92;135.46;69.73;157.26
11.01.2011;127.43;35.55;44.22;46.97;134.91;70.01;155.80
10.01.2011;126.98;35.28;43.91;46.48;134.12;69.77;155.61
07.01.2011;127.14;35.55;43.93;46.97;133.58;69.31;155.39
06.01.2011;127.39;36.16;43.76;47.4;133.83;68.95;156.23
05.01.2011;127.64;36.75;43.76;47.91;134.37;69.7;158.06
04.01.2011;126.98;37.1;44.08;48.03;134.75;69.54;160.26
03.01.2011;127.05;37.16;44.05;47.81;138;69.75;160.54
31.12.2010;125.75;36.84;43.64;47.36;138.72;69.4;159.42
30.12.2010;125.72;36.57;43.48;47.03;137.03;69.55;159.42
29.12.2010;125.92;36.75;43.84;46.79;137.71;68.77;158.50
28.12.2010;125.83;36.34;43.44;46.22;137.22;69.5;157.41
27.12.2010;125.65;36.59;43.12;46.18;135.02;69.24;157.53
23.12.2010;125.6;36.69;43;46.33;134.66;69.48;157.23
22.12.2010;125.78;36.9;43.03;46.38;135.05;69.67;156.92
21.12.2010;125.39;36.92;42.88;46.22;135.32;69.52;156.53
20.12.2010;124.6;36.63;42.92;45.91;135.11;69.53;156.90
17.12.2010;124.3;36.65;42.88;46.13;134.2;68.94;157.18
16.12.2010;124.82;37.25;43;46.05;133.81;68.53;157.68
15.12.2010;124.1;36.99;42.76;45.92;134.7;68.81;157.47
14.12.2010;124.67;37.74;43.05;46.68;136.18;69.55;159.48
13.12.2010;124.56;37.75;42.86;46.61;136.05;69.32;159.93
10.12.2010;124.48;37.26;42.3;46.31;135.41;69.92;158.05
09.12.2010;123.76;37.27;42.42;46.11;135.37;69.77;158.30
08.12.2010;123.28;36.99;42.36;46.26;134.79;70.37;158.14
07.12.2010;122.83;36.7;42.24;46.56;136.5;71.56;158.89
06.12.2010;122.76;36.45;42.74;46.78;139.11;71.11;159.81
03.12.2010;122.89;36.92;42.55;46.86;138.07;71.1;160.59
02.12.2010;122.56;36.46;42.32;46.69;135.2;71.28;158.37
01.12.2010;121.01;35.48;41.92;45.79;135.38;72.23;157.41
30.11.2010;118.49;34.04;41.08;44.51;135.42;72.11;156.03
29.11.2010;119.16;34.91;41.28;44.88;133.51;71.95;157.88
26.11.2010;119.29;35.76;41.08;44.68;132.82;71.64;159.70
24.11.2010;120.2;36.47;41.74;45.66;134.18;72.42;161.05
23.11.2010;118.45;36.28;41.02;44.63;134.41;72.27;162.17
22.11.2010;120.19;37.85;41.84;46.09;133.48;71.88;166.29
19.11.2010;120.29;38.62;41.96;46.23;132.2;71.74;166.69
18.11.2010;119.96;38.44;41.92;46.2;132.09;71.91;166.22
17.11.2010;118.22;37.37;40.88;45.13;130.38;72.11;165.14
16.11.2010;118.16;37.13;40.28;44.9;130.97;71.58;164.73
15.11.2010;120.03;38.13;41;46.11;132.42;72.51;166.03
12.11.2010;120.2;38.08;41;46.13;133.69;73.12;167.65
11.11.2010;121.64;38.3;41.32;47.27;137.66;73.2;167.81
10.11.2010;122.1;38.89;41.54;47.74;137.24;72.93;169.42
09.11.2010;121.61;38.98;41.08;47.39;135.59;73.55;169.33
08.11.2010;122.49;39.44;41.36;48.01;137.78;73.53;171.25
05.11.2010;122.72;39.81;41.36;48.2;136.38;73.84;172.55
04.11.2010;122.26;40.47;41;48.29;136.03;73.25;174.56
03.11.2010;119.95;39.56;40.08;47.22;131.57;73.01;173.57
02.11.2010;119.47;39.51;39.96;46.92;132.49;72.76;171.99
01.11.2010;118.53;38.55;39.68;46.35;131.92;72.89;170.15
29.10.2010;118.49;38.98;40.08;45.84;132.62;72.56;170.65
28.10.2010;118.4;38.98;40.24;45.71;131.24;72.14;170.25
27.10.2010;118.38;38.56;40.12;45.43;129.52;72.56;168.34
26.10.2010;118.72;39.04;40.24;46.21;130.88;73.05;169.64
25.10.2010;118.7;39.29;40.64;46.25;130.85;73.07;171.20
22.10.2010;118.35;39.35;40.58;45.75;129.73;73.05;170.81
21.10.2010;118.13;39.25;40.28;45.7;129.47;73.45;170.53
20.10.2010;117.87;39.12;40.8;45.7;131.32;73.5;171.25
19.10.2010;116.73;38.17;40.48;44.99;130.11;73.25;168.72
18.10.2010;118.28;39.28;40.84;46.46;134.28;72.9;171.52
15.10.2010;117.7;39.09;40.56;46.44;133.68;73.22;172.07
14.10.2010;117.46;39.17;40.88;46.49;134.75;73.64;173.84
13.10.2010;117.92;38.89;40.58;46.57;134.07;73.64;172.51
12.10.2010;117.01;38.07;40.48;45.73;131.96;73.85;172.05
11.10.2010;116.65;38.09;40.84;45.92;132.29;73.78;171.16
08.10.2010;116.54;38.19;40.92;45.95;131.66;73.75;171.93
07.10.2010;115.89;38.05;40.72;45.41;130.37;73.68;171.59
06.10.2010;116.03;37.98;40.56;45.81;131.81;73.2;171.95
05.10.2010;116.04;37.75;40.12;45.83;130.99;73.19;170.16
